"modelID","varName","value","temperature","climate","indoorUnittype","info"
"99003","EN14511_2_002","2.96","6","4","0","2"
"99003","EN14511_2_002","1.25","4","10","0","2"
"99003","EN14511_2_002","2.63","5","10","0","2"
"99003","EN14511_2_003","4.92","4","10","0","2"
"99003","EN14511_2_003","2.94","5","10","0","2"
"99003","EN14511_2_005","8.62","6","4","0","2"
"99003","EN14511_2_007","2.91","6","4","0","2"
"99003","EN14511_4_003","2","0","10","0","2"
"99003","EN14511_4_004","2","0","10","0","2"
"99003","EN14511_4_005","2","0","10","0","2"
"99003","EN14511_4_006","2","0","10","0","2"
"99003","EN12102_1_001","44.0","4","3","0","2"
"99003","EN12102_1_001","44.0","5","3","0","2"
"99003","EN12102_1_002","53.0","4","3","0","2"
"99003","EN12102_1_002","53.0","5","3","0","2"
"99003","EN14825_001","190","4","3","0","2"
"99003","EN14825_001","136","5","3","0","2"
"99003","EN14825_002","8.3","4","3","0","2"
"99003","EN14825_002","8.5","5","3","0","2"
"99003","EN14825_003","4.82","4","3","0","2"
"99003","EN14825_003","3.48","5","3","0","2"
"99003","EN14825_004","-10","4","3","0","2"
"99003","EN14825_004","-10","5","3","0","2"
"99003","EN14825_005","-10","4","3","0","2"
"99003","EN14825_005","-10","5","3","0","2"
"99003","EN14825_008","7.5","4","3","0","2"
"99003","EN14825_008","7.6","5","3","0","2"
"99003","EN14825_009","3.10","4","3","0","2"
"99003","EN14825_009","2.21","5","3","0","2"
"99003","EN14825_047","1.0","4","3","0","2"
"99003","EN14825_047","1.0","5","3","0","2"
"99003","EN14825_010","4.4","4","3","0","2"
"99003","EN14825_010","4.6","5","3","0","2"
"99003","EN14825_011","4.76","4","3","0","2"
"99003","EN14825_011","3.37","5","3","0","2"
"99003","EN14825_048","1.0","4","3","0","2"
"99003","EN14825_048","1.0","5","3","0","2"
"99003","EN14825_012","4.3","4","3","0","2"
"99003","EN14825_012","3.0","5","3","0","2"
"99003","EN14825_013","6.14","4","3","0","2"
"99003","EN14825_013","4.48","5","3","0","2"
"99003","EN14825_049","1.0","4","3","0","2"
"99003","EN14825_049","1.0","5","3","0","2"
"99003","EN14825_014","6.6","4","3","0","2"
"99003","EN14825_014","3.7","5","3","0","2"
"99003","EN14825_015","7.84","4","3","0","2"
"99003","EN14825_015","5.98","5","3","0","2"
"99003","EN14825_050","1.0","4","3","0","2"
"99003","EN14825_050","1.0","5","3","0","2"
"99003","EN14825_016","8.1","4","3","0","2"
"99003","EN14825_016","8.3","5","3","0","2"
"99003","EN14825_017","2.77","4","3","0","2"
"99003","EN14825_017","1.97","5","3","0","2"
"99003","EN14825_018","8.1","4","3","0","2"
"99003","EN14825_018","8.3","5","3","0","2"
"99003","EN14825_019","2.77","4","3","0","2"
"99003","EN14825_019","1.97","5","3","0","2"
"99003","EN14825_030","8.5","6","4","0","2"
"99003","EN14825_031","5.31","6","4","0","2"
"99003","EN14825_032","8.62","6","4","0","2"
"99003","EN14825_033","2.91","6","4","0","2"
"99003","EN14825_034","6.68","6","4","0","2"
"99003","EN14825_035","4.17","6","4","0","2"
"99003","EN14825_053","0.98","6","4","0","2"
"99003","EN14825_036","4.04","6","4","0","2"
"99003","EN14825_037","6.13","6","4","0","2"
"99003","EN14825_054","0.96","6","4","0","2"
"99003","EN14825_038","2.69","6","4","0","2"
"99003","EN14825_039","8.75","6","4","0","2"
"99003","EN14825_055","0.91","6","4","0","2"
"99003","EN14825_022","35","4","3","0","2"
"99003","EN14825_022","55","5","3","0","2"
"99003","EN14825_023","21","4","3","0","2"
"99003","EN14825_023","21","5","3","0","2"
"99003","EN14825_023","25","6","4","0","2"
"99003","EN14825_024","24","4","3","0","2"
"99003","EN14825_024","24","5","3","0","2"
"99003","EN14825_024","3","6","4","0","2"
"99003","EN14825_025","21","4","3","0","2"
"99003","EN14825_025","21","5","3","0","2"
"99003","EN14825_025","25","6","4","0","2"
"99003","EN14825_026","0","4","3","0","2"
"99003","EN14825_026","0","5","3","0","2"
"99003","EN14825_026","0","6","4","0","2"
"99003","EN14825_027","1","4","3","0","2"
"99003","EN14825_027","1","5","3","0","2"
"99003","EN14825_028","0.0","4","3","0","2"
"99003","EN14825_028","0.0","5","3","0","2"
"99003","EN14825_029","3560","4","3","0","2"
"99003","EN14825_029","5043","5","3","0","2"
"99003","EN14825_041","961","6","4","0","2"
"99003","EN16147_001","L","0","3","0","2"
"99003","EN16147_002","126","0","3","0","2"
"99003","EN16147_003","2.96","0","3","0","2"
"99003","EN16147_004","2:14","0","3","0","2"
"99003","EN16147_005","44.8","0","3","0","2"
"99003","EN16147_006","52.5","0","3","0","2"
"99003","EN16147_007","298","0","3","0","2"
"99008","title","EPRA12EV3 / ETVH12S23E(6V/9W) + cooling kit","0","0","0","1"
"99008","application","4","0","0","0","1"
"99008","indoor","1","0","0","0","1"
"99008","outdoor","1","0","0","0","1"
"99008","coolingMode7c12c","1","0","0","0","1"
"99008","coolingMode18c23c","0","0","0","0","1"
"99008","colderClimate","0","0","0","0","1"
"99008","warmerClimate","0","0","0","0","1"
"99008","reversibility","1","0","0","0","1"
"99008","colderForHeating","0","0","0","0","1"
"99008","warmerForHeating","0","0","0","0","1"
"99008","en145112Certification","0","0","0","0","1"
"99008","heatSource","0","0","0","0","1"
"99008","additionalOutdoorAir","0","0","0","0","1"
"99008","additionalExhaustAir","0","0","0","0","1"
"99008","additionalIndoorAir","0","0","0","0","1"
"99008","additionalNonheatedSpaceAir","0","0","0","0","1"
"99008","powerSupply","1","0","0","0","1"
"99008","offPeakProduct","0","0","0","0","1"
"99008","EN14511_2_001","6.17","4","10","0","2"
"99008","EN14511_2_001","7.72","5","10","0","2"
"99008","EN14511_2_002","2.96","6","4","0","2"
"99008","EN14511_2_002","1.25","4","10","0","2"
"99008","EN14511_2_002","2.63","5","10","0","2"
"99008","EN14511_2_003","4.92","4","10","0","2"
"99008","EN14511_2_003","2.94","5","10","0","2"
"99008","EN14511_2_005","8.62","6","4","0","2"
"99008","EN14511_2_007","2.91","6","4","0","2"
"99008","EN14511_4_003","2","0","10","0","2"
"99008","EN14511_4_004","2","0","10","0","2"
"99008","EN14511_4_005","2","0","10","0","2"
"99008","EN14511_4_006","2","0","10","0","2"
"99008","EN12102_1_001","44.0","4","3","0","2"
"99008","EN12102_1_001","44.0","5","3","0","2"
"99008","EN12102_1_002","53.0","4","3","0","2"
"99008","EN12102_1_002","53.0","5","3","0","2"
"99008","EN14825_001","190","4","3","0","2"
"99008","EN14825_001","136","5","3","0","2"
"99008","EN14825_002","8.3","4","3","0","2"
"99008","EN14825_002","8.5","5","3","0","2"
"99008","EN14825_003","4.82","4","3","0","2"
"99008","EN14825_003","3.48","5","3","0","2"
"99008","EN14825_004","-10","4","3","0","2"
"99008","EN14825_004","-10","5","3","0","2"
"99008","EN14825_005","-10","4","3","0","2"
"99008","EN14825_005","-10","5","3","0","2"
"99008","EN14825_008","7.5","4","3","0","2"
"99008","EN14825_008","7.6","5","3","0","2"
"99008","EN14825_009","3.10","4","3","0","2"
"99008","EN14825_009","2.21","5","3","0","2"
"99008","EN14825_047","1.0","4","3","0","2"
"99008","EN14825_047","1.0","5","3","0","2"
"99008","EN14825_010","4.4","4","3","0","2"
"99008","EN14825_010","4.6","5","3","0","2"
"99008","EN14825_011","4.76","4","3","0","2"
"99008","EN14825_011","3.37","5","3","0","2"
"99008","EN14825_048","1.0","4","3","0","2"
"99008","EN14825_048","1.0","5","3","0","2"
"99008","EN14825_012","4.3","4","3","0","2"
"99008","EN14825_012","3.0","5","3","0","2"
"99008","EN14825_013","6.14","4","3","0","2"
"99008","EN14825_013","4.48","5","3","0","2"
"99008","EN14825_049","1.0","4","3","0","2"
"99008","EN14825_049","1.0","5","3","0","2"
"99008","EN14825_014","6.6","4","3","0","2"
"99008","EN14825_014","3.7","5","3","0","2"
"99008","EN14825_015","7.84","4","3","0","2"
"99008","EN14825_015","5.98","5","3","0","2"
"99008","EN14825_050","1.0","4","3","0","2"
"99008","EN14825_050","1.0","5","3","0","2"
"99008","EN14825_016","8.1","4","3","0","2"
"99008","EN14825_016","8.3","5","3","0","2"
"99008","EN14825_017","2.77","4","3","0","2"
"99008","EN14825_017","1.97","5","3","0","2"
"99008","EN14825_018","8.1","4","3","0","2"
"99008","EN14825_018","8.3","5","3","0","2"
"99008","EN14825_019","2.77","4","3","0","2"
"99008","EN14825_019","1.97","5","3","0","2"
"99008","EN14825_030","8.5","6","4","0","2"
"99008","EN14825_031","5.31","6","4","0","2"
"99008","EN14825_032","8.62","6","4","0","2"
"99008","EN14825_033","2.91","6","4","0","2"
"99008","EN14825_034","6.68","6","4","0","2"
"99008","EN14825_035","4.17","6","4","0","2"
"99008","EN14825_053","0.98","6","4","0","2"
"99008","EN14825_036","4.04","6","4","0","2"
"99008","EN14825_037","6.13","6","4","0","2"
"99008","EN14825_054","0.96","6","4","0","2"
"99008","EN14825_038","2.69","6","4","0","2"
"99008","EN14825_039","8.75","6","4","0","2"
"99008","EN14825_055","0.91","6","4","0","2"
"99008","EN14825_022","35","4","3","0","2"
"99008","EN14825_022","55","5","3","0","2"
"99008","EN14825_023","21","4","3","0","2"
"99008","EN14825_023","21","5","3","0","2"
"99008","EN14825_023","25","6","4","0","2"
"99008","EN14825_024","24","4","3","0","2"
"99008","EN14825_024","24","5","3","0","2"
"99008","EN14825_024","3","6","4","0","2"
"99008","EN14825_025","21","4","3","0","2"
"99008","EN14825_025","21","5","3","0","2"
"99008","EN14825_025","25","6","4","0","2"
"99008","EN14825_026","0","4","3","0","2"
"99008","EN14825_026","0","5","3","0","2"
"99008","EN14825_026","0","6","4","0","2"
"99008","EN14825_027","1","4","3","0","2"
"99008","EN14825_027","1","5","3","0","2"
"99008","EN14825_028","0.0","4","3","0","2"
"99008","EN14825_028","0.0","5","3","0","2"
"99008","EN14825_029","3560","4","3","0","2"
"99008","EN14825_029","5043","5","3","0","2"
"99008","EN14825_041","961","6","4","0","2"
"99008","EN16147_001","L","0","3","0","2"
"99008","EN16147_002","126","0","3","0","2"
"99008","EN16147_003","2.96","0","3","0","2"
"99008","EN16147_004","2:14","0","3","0","2"
"99008","EN16147_005","44.8","0","3","0","2"
"99008","EN16147_006","52.5","0","3","0","2"
"99008","EN16147_007","298","0","3","0","2"
"69369","title","EPRA12EV3 / ETVH12SU23E6V","0","0","0","1"
"69369","application","4","0","0","0","1"
"69369","indoor","1","0","0","0","1"
"69369","outdoor","1","0","0","0","1"
"69369","coolingMode7c12c","0","0","0","0","1"
"69369","coolingMode18c23c","0","0","0","0","1"
"69369","colderClimate","0","0","0","0","1"
"69369","warmerClimate","0","0","0","0","1"
"69369","reversibility","0","0","0","0","1"
"69369","colderForHeating","0","0","0","0","1"
"69369","warmerForHeating","0","0","0","0","1"
"69369","en145112Certification","0","0","0","0","1"
"69369","heatSource","0","0","0","0","1"
"69369","additionalOutdoorAir","0","0","0","0","1"
"69369","additionalExhaustAir","0","0","0","0","1"
"69369","additionalIndoorAir","0","0","0","0","1"
"69369","additionalNonheatedSpaceAir","0","0","0","0","1"
"69369","powerSupply","1","0","0","0","1"
"69369","offPeakProduct","0","0","0","0","1"
"69369","EN14511_2_001","6.17","4","10","0","2"
"69369","EN14511_2_001","7.72","5","10","0","2"
"69369","EN14511_2_002","2.96","6","4","0","2"
"69369","EN14511_2_002","1.25","4","10","0","2"
"69369","EN14511_2_002","2.63","5","10","0","2"
"69369","EN14511_2_003","4.92","4","10","0","2"
"69369","EN14511_2_003","2.94","5","10","0","2"
"69369","EN14511_2_005","8.62","6","4","0","2"
"69369","EN14511_2_007","2.91","6","4","0","2"
"69369","EN14511_4_003","2","0","10","0","2"
"69369","EN14511_4_004","2","0","10","0","2"
"69369","EN14511_4_005","2","0","10","0","2"
"69369","EN14511_4_006","2","0","10","0","2"
"69369","EN12102_1_001","44.0","4","3","0","2"
"69369","EN12102_1_001","44.0","5","3","0","2"
"69369","EN12102_1_002","53.0","4","3","0","2"
"69369","EN12102_1_002","53.0","5","3","0","2"
"69369","EN14825_001","186","4","3","0","2"
"69369","EN14825_001","134","5","3","0","2"
"69369","EN14825_002","8.3","4","3","0","2"
"69369","EN14825_002","8.5","5","3","0","2"
"69369","EN14825_003","4.71","4","3","0","2"
"69369","EN14825_003","3.43","5","3","0","2"
"69369","EN14825_004","-10","4","3","0","2"
"69369","EN14825_004","-10","5","3","0","2"
"69369","EN14825_005","-10","4","3","0","2"
"69369","EN14825_005","-10","5","3","0","2"
"69369","EN14825_008","7.5","4","3","0","2"
"69369","EN14825_008","7.6","5","3","0","2"
"69369","EN14825_009","3.10","4","3","0","2"
"69369","EN14825_009","2.21","5","3","0","2"
"69369","EN14825_047","1.0","4","3","0","2"
"69369","EN14825_047","1.0","5","3","0","2"
"69369","EN14825_010","4.4","4","3","0","2"
"69369","EN14825_010","4.6","5","3","0","2"
"69369","EN14825_011","4.76","4","3","0","2"
"69369","EN14825_011","3.37","5","3","0","2"
"69369","EN14825_048","1.0","4","3","0","2"
"69369","EN14825_048","1.0","5","3","0","2"
"69369","EN14825_012","4.3","4","3","0","2"
"69369","EN14825_012","3.0","5","3","0","2"
"69369","EN14825_013","6.14","4","3","0","2"
"69369","EN14825_013","4.48","5","3","0","2"
"69369","EN14825_049","1.0","4","3","0","2"
"69369","EN14825_049","1.0","5","3","0","2"
"69369","EN14825_014","6.6","4","3","0","2"
"69369","EN14825_014","3.7","5","3","0","2"
"69369","EN14825_015","7.84","4","3","0","2"
"69369","EN14825_015","5.98","5","3","0","2"
"69369","EN14825_050","1.0","4","3","0","2"
"69369","EN14825_050","1.0","5","3","0","2"
"69369","EN14825_016","8.1","4","3","0","2"
"69369","EN14825_016","8.3","5","3","0","2"
"69369","EN14825_017","2.77","4","3","0","2"
"69369","EN14825_017","1.97","5","3","0","2"
"69369","EN14825_018","8.1","4","3","0","2"
"69369","EN14825_018","8.3","5","3","0","2"
"69369","EN14825_019","2.77","4","3","0","2"
"69369","EN14825_019","1.97","5","3","0","2"
"69369","EN14825_030","8.5","6","4","0","2"
"69369","EN14825_031","5.31","6","4","0","2"
"69369","EN14825_032","8.62","6","4","0","2"
"69369","EN14825_033","2.91","6","4","0","2"
"69369","EN14825_034","6.68","6","4","0","2"
"69369","EN14825_035","4.17","6","4","0","2"
"69369","EN14825_053","0.98","6","4","0","2"
"69369","EN14825_036","4.04","6","4","0","2"
"69369","EN14825_037","6.13","6","4","0","2"
"69369","EN14825_054","0.96","6","4","0","2"
"69369","EN14825_038","2.69","6","4","0","2"
"69369","EN14825_039","8.75","6","4","0","2"
"69369","EN14825_055","0.91","6","4","0","2"
"69369","EN14825_022","35","4","3","0","2"
"69369","EN14825_022","55","5","3","0","2"
"69369","EN14825_023","21","4","3","0","2"
"69369","EN14825_023","21","5","3","0","2"
"69369","EN14825_023","25","6","4","0","2"
"69369","EN14825_024","24","4","3","0","2"
"69369","EN14825_024","24","5","3","0","2"
"69369","EN14825_024","3","6","4","0","2"
"69369","EN14825_025","21","4","3","0","2"
"69369","EN14825_025","21","5","3","0","2"
"69369","EN14825_025","25","6","4","0","2"
"69369","EN14825_026","0","4","3","0","2"
"69369","EN14825_026","0","5","3","0","2"
"69369","EN14825_026","0","6","4","0","2"
"69369","EN14825_027","1","4","3","0","2"
"69369","EN14825_027","1","5","3","0","2"
"69369","EN14825_028","0.0","4","3","0","2"
"69369","EN14825_028","0.0","5","3","0","2"
"69369","EN14825_029","3637","4","3","0","2"
"69369","EN14825_029","5120","5","3","0","2"
"69369","EN14825_041","961","6","4","0","2"
"69369","EN16147_001","L","0","3","0","2"
"69369","EN16147_002","126","0","3","0","2"
"69369","EN16147_003","2.96","0","3","0","2"
"69369","EN16147_004","2:14","0","3","0","2"
"69369","EN16147_005","44.8","0","3","0","2"
"69369","EN16147_006","52.5","0","3","0","2"
"69369","EN16147_007","298","0","3","0","2"
"69333","title","EPRA12EV3 / ETVX12S23E(6V/9W)","0","0","0","1"
"69333","application","4","0","0","0","1"
"69333","indoor","1","0","0","0","1"
"69333","outdoor","1","0","0","0","1"
"69333","coolingMode7c12c","1","0","0","0","1"
"69333","coolingMode18c23c","0","0","0","0","1"
"69333","colderClimate","0","0","0","0","1"
"69333","warmerClimate","0","0","0","0","1"
"69333","reversibility","1","0","0","0","1"
"69333","colderForHeating","0","0","0","0","1"
"69333","warmerForHeating","0","0","0","0","1"
"69333","en145112Certification","0","0","0","0","1"
"69333","heatSource","0","0","0","0","1"
"69333","additionalOutdoorAir","0","0","0","0","1"
"69333","additionalExhaustAir","0","0","0","0","1"
"69333","additionalIndoorAir","0","0","0","0","1"
"69333","additionalNonheatedSpaceAir","0","0","0","0","1"
"69333","powerSupply","1","0","0","0","1"
"69333","offPeakProduct","0","0","0","0","1"
"69333","EN14511_2_001","6.17","4","10","0","2"
"69333","EN14511_2_001","7.72","5","10","0","2"
"69333","EN14511_2_002","2.96","6","4","0","2"
"69333","EN14511_2_002","1.25","4","10","0","2"
"69333","EN14511_2_002","2.63","5","10","0","2"
"69333","EN14511_2_003","4.92","4","10","0","2"
"69333","EN14511_2_003","2.94","5","10","0","2"
"69333","EN14511_2_005","8.62","6","4","0","2"
"69333","EN14511_2_007","2.91","6","4","0","2"
"69333","EN14511_4_003","2","0","10","0","2"
"69333","EN14511_4_004","2","0","10","0","2"
"69333","EN14511_4_005","2","0","10","0","2"
"69333","EN14511_4_006","2","0","10","0","2"
"69333","EN12102_1_001","44.0","4","3","0","2"
"69333","EN12102_1_001","44.0","5","3","0","2"
"69333","EN12102_1_002","53.0","4","3","0","2"
"69333","EN12102_1_002","53.0","5","3","0","2"
"69333","EN14825_001","190","4","3","0","2"
"69333","EN14825_001","136","5","3","0","2"
"69333","EN14825_002","8.3","4","3","0","2"
"69333","EN14825_002","8.5","5","3","0","2"
"69333","EN14825_003","4.82","4","3","0","2"
"69333","EN14825_003","3.48","5","3","0","2"
"69333","EN14825_004","-10","4","3","0","2"
"69333","EN14825_004","-10","5","3","0","2"
"69333","EN14825_005","-10","4","3","0","2"
"69333","EN14825_005","-10","5","3","0","2"
"69333","EN14825_008","7.5","4","3","0","2"
"69333","EN14825_008","7.6","5","3","0","2"
"69333","EN14825_009","3.10","4","3","0","2"
"69333","EN14825_009","2.21","5","3","0","2"
"69333","EN14825_047","1.0","4","3","0","2"
"69333","EN14825_047","1.0","5","3","0","2"
"69333","EN14825_010","4.4","4","3","0","2"
"69333","EN14825_010","4.6","5","3","0","2"
"69333","EN14825_011","4.76","4","3","0","2"
"69333","EN14825_011","3.37","5","3","0","2"
"69333","EN14825_048","1.0","4","3","0","2"
"69333","EN14825_048","1.0","5","3","0","2"
"69333","EN14825_012","4.3","4","3","0","2"
"69333","EN14825_012","3.0","5","3","0","2"
"69333","EN14825_013","6.14","4","3","0","2"
"69333","EN14825_013","4.48","5","3","0","2"
"69333","EN14825_049","1.0","4","3","0","2"
"69333","EN14825_049","1.0","5","3","0","2"
"69333","EN14825_014","6.6","4","3","0","2"
"69333","EN14825_014","3.7","5","3","0","2"
"69333","EN14825_015","7.84","4","3","0","2"
"69333","EN14825_015","5.98","5","3","0","2"
"69333","EN14825_050","1.0","4","3","0","2"
"69333","EN14825_050","1.0","5","3","0","2"
"69333","EN14825_016","8.1","4","3","0","2"
"69333","EN14825_016","8.3","5","3","0","2"
"69333","EN14825_017","2.77","4","3","0","2"
"69333","EN14825_017","1.97","5","3","0","2"
"69333","EN14825_018","8.1","4","3","0","2"
"69333","EN14825_018","8.3","5","3","0","2"
"69333","EN14825_019","2.77","4","3","0","2"
"69333","EN14825_019","1.97","5","3","0","2"
"69333","EN14825_030","8.5","6","4","0","2"
"69333","EN14825_031","5.31","6","4","0","2"
"69333","EN14825_032","8.62","6","4","0","2"
"69333","EN14825_033","2.91","6","4","0","2"
"69333","EN14825_034","6.68","6","4","0","2"
"69333","EN14825_035","4.17","6","4","0","2"
"69333","EN14825_053","0.98","6","4","0","2"
"69333","EN14825_036","4.04","6","4","0","2"
"69333","EN14825_037","6.13","6","4","0","2"
"69333","EN14825_054","0.96","6","4","0","2"
"69333","EN14825_038","2.69","6","4","0","2"
"69333","EN14825_039","8.75","6","4","0","2"
"69333","EN14825_055","0.91","6","4","0","2"
"69333","EN14825_022","35","4","3","0","2"
"69333","EN14825_022","55","5","3","0","2"
"69333","EN14825_023","21","4","3","0","2"
"69333","EN14825_023","21","5","3","0","2"
"69333","EN14825_023","25","6","4","0","2"
"69333","EN14825_024","24","4","3","0","2"
"69333","EN14825_024","24","5","3","0","2"
"69333","EN14825_024","3","6","4","0","2"
"69333","EN14825_025","21","4","3","0","2"
"69333","EN14825_025","21","5","3","0","2"
"69333","EN14825_025","25","6","4","0","2"
"69333","EN14825_026","0","4","3","0","2"
"69333","EN14825_026","0","5","3","0","2"
"69333","EN14825_026","0","6","4","0","2"
"69333","EN14825_027","1","4","3","0","2"
"69333","EN14825_027","1","5","3","0","2"
"69333","EN14825_028","0.0","4","3","0","2"
"69333","EN14825_028","0.0","5","3","0","2"
"69333","EN14825_029","3560","4","3","0","2"
"69333","EN14825_029","5043","5","3","0","2"
