"modelID","varName","value","temperature","climate","indoorUnittype","info"
"7E352021","coolingMode7c12c","0","0","0","0","1"
"7E352021","coolingMode18c23c","0","0","0","0","1"
"7E352021","colderClimate","0","0","0","0","1"
"7E352021","warmerClimate","0","0","0","0","1"
"7E352021","reversibility","0","0","0","0","1"
"7E352021","colderForHeating","0","0","0","0","1"
"7E352021","warmerForHeating","0","0","0","0","1"
"7E352021","en145112Certification","0","0","0","0","1"
"7E352021","heatSource","0","0","0","0","1"
"7E352021","additionalOutdoorAir","0","0","0","0","1"
"7E352021","additionalExhaustAir","0","0","0","0","1"
"7E352021","additionalIndoorAir","0","0","0","0","1"
"7E352021","additionalNonheatedSpaceAir","0","0","0","0","1"
"7E352021","powerSupply","0","0","0","0","1"
"7E352021","offPeakProduct","0","0","0","0","1"
"7E352021","EN14511_2_001","12.00","4","10","0","2"
"7E352021","EN14511_2_001","12.00","5","10","0","2"
"7E352021","EN14511_2_002","2.67","4","10","0","2"
"7E352021","EN14511_2_002","4.71","5","10","0","2"
"7E352021","EN14511_2_003","4.50","4","10","0","2"
"7E352021","EN14511_2_003","2.55","5","10","0","2"
"7E352021","EN14511_4_003","2","0","10","0","2"
"7E352021","EN14511_4_004","2","0","10","0","2"
"7E352021","EN14511_4_005","2","0","10","0","2"
"7E352021","EN14511_4_006","2","0","10","0","2"
"7E352021","EN12102_1_001","49","4","3","0","2"
"7E352021","EN12102_1_001","49","5","3","0","2"
"7E352021","EN12102_1_002","63","4","3","0","2"
"7E352021","EN12102_1_002","63","5","3","0","2"
"7E352021","EN14825_001","175","4","3","0","2"
"7E352021","EN14825_001","133","5","3","0","2"
"7E352021","EN14825_002","12.00","4","3","0","2"
"7E352021","EN14825_002","12.00","5","3","0","2"
"7E352021","EN14825_003","4.45","4","3","0","2"
"7E352021","EN14825_003","3.40","5","3","0","2"
"7E352021","EN14825_004","-7","4","3","0","2"
"7E352021","EN14825_004","-7","5","3","0","2"
"7E352021","EN14825_005","-10","4","3","0","2"
"7E352021","EN14825_005","-10","5","3","0","2"
"7E352021","EN14825_008","10.70","4","3","0","2"
"7E352021","EN14825_008","10.70","5","3","0","2"
"7E352021","EN14825_009","2.95","4","3","0","2"
"7E352021","EN14825_009","2.35","5","3","0","2"
"7E352021","EN14825_047","0.900","4","3","0","2"
"7E352021","EN14825_047","0.900","5","3","0","2"
"7E352021","EN14825_010","6.51","4","3","0","2"
"7E352021","EN14825_010","6.51","5","3","0","2"
"7E352021","EN14825_011","4.38","4","3","0","2"
"7E352021","EN14825_011","3.30","5","3","0","2"
"7E352021","EN14825_048","0.900","4","3","0","2"
"7E352021","EN14825_048","0.900","5","3","0","2"
"7E352021","EN14825_012","4.50","4","3","0","2"
"7E352021","EN14825_012","4.79","5","3","0","2"
"7E352021","EN14825_013","5.70","4","3","0","2"
"7E352021","EN14825_013","4.30","5","3","0","2"
"7E352021","EN14825_049","0.900","4","3","0","2"
"7E352021","EN14825_049","0.900","5","3","0","2"
"7E352021","EN14825_014","5.04","4","3","0","2"
"7E352021","EN14825_014","4.68","5","3","0","2"
"7E352021","EN14825_015","8.20","4","3","0","2"
"7E352021","EN14825_015","6.15","5","3","0","2"
"7E352021","EN14825_050","0.900","4","3","0","2"
"7E352021","EN14825_050","0.900","5","3","0","2"
"7E352021","EN14825_016","10.70","4","3","0","2"
"7E352021","EN14825_016","10.70","5","3","0","2"
"7E352021","EN14825_017","2.95","4","3","0","2"
"7E352021","EN14825_017","2.35","5","3","0","2"
"7E352021","EN14825_018","10.70","4","3","0","2"
"7E352021","EN14825_018","10.70","5","3","0","2"
"7E352021","EN14825_019","2.47","4","3","0","2"
"7E352021","EN14825_019","2.03","5","3","0","2"
"7E352021","EN14825_021","0.900","4","3","0","2"
"7E352021","EN14825_021","0.900","5","3","0","2"
"7E352021","EN14825_022","35","4","3","0","2"
"7E352021","EN14825_022","55","5","3","0","2"
"7E352021","EN14825_023","15","4","3","0","2"
"7E352021","EN14825_023","15","5","3","0","2"
"7E352021","EN14825_024","0","4","3","0","2"
"7E352021","EN14825_024","0","5","3","0","2"
"7E352021","EN14825_025","15","4","3","0","2"
"7E352021","EN14825_025","15","5","3","0","2"
"7E352021","EN14825_026","0","4","3","0","2"
"7E352021","EN14825_026","0","5","3","0","2"
"7E352021","EN14825_027","0","4","3","0","2"
"7E352021","EN14825_027","0","5","3","0","2"
"7E352021","EN14825_028","1.30","4","3","0","2"
"7E352021","EN14825_028","1.30","5","3","0","2"
"7E352021","EN14825_029","5615","4","3","0","2"
"7E352021","EN14825_029","7357","5","3","0","2"
"7E352021","EN16147_001","L","0","3","0","2"
"7E352021","EN16147_002","110","0","3","0","2"
"7E352021","EN16147_003","2.68","0","3","0","2"
"7E352021","EN16147_004","1:10","0","3","0","2"
"7E352021","EN16147_005","41.0","0","3","0","2"
"7E352021","EN16147_006","52.9","0","3","0","2"
"7E352021","EN16147_007","288","0","3","0","2"
"7E352021","title","RASM-5VRW1E & HWD-WE-220S - with cooling kit","0","0","0","1"
"7E352021","application","4","0","0","0","1"
"7E352021","indoor","1","0","0","0","1"
"7E352021","outdoor","1","0","0","0","1"
"7E352021","coolingMode7c12c","1","0","0","0","1"
"7E352021","coolingMode18c23c","1","0","0","0","1"
"7E352021","colderClimate","0","0","0","0","1"
"7E352021","warmerClimate","0","0","0","0","1"
"7E352021","reversibility","1","0","0","0","1"
"7E352021","colderForHeating","0","0","0","0","1"
"7E352021","warmerForHeating","0","0","0","0","1"
"7E352021","en145112Certification","0","0","0","0","1"
"7E352021","heatSource","0","0","0","0","1"
"7E352021","additionalOutdoorAir","0","0","0","0","1"
"7E352021","additionalExhaustAir","0","0","0","0","1"
"7E352021","additionalIndoorAir","0","0","0","0","1"
"7E352021","additionalNonheatedSpaceAir","0","0","0","0","1"
"7E352021","powerSupply","0","0","0","0","1"
"7E352021","offPeakProduct","0","0","0","0","1"
"7E352021","EN14511_2_001","12.00","4","10","0","2"
"7E352021","EN14511_2_001","12.00","5","10","0","2"
"7E352021","EN14511_2_002","3.64","6","4","0","2"
"7E352021","EN14511_2_002","2.76","7","4","0","2"
"7E352021","EN14511_2_002","2.67","4","10","0","2"
"7E352021","EN14511_2_002","4.71","5","10","0","2"
"7E352021","EN14511_2_003","4.50","4","10","0","2"
"7E352021","EN14511_2_003","2.55","5","10","0","2"
"7E352021","EN14511_2_005","12.00","6","4","0","2"
"7E352021","EN14511_2_005","13.00","7","4","0","2"
"7E352021","EN14511_2_007","3.30","6","4","0","2"
"7E352021","EN14511_2_007","4.71","7","4","0","2"
"7E352021","EN14511_4_003","2","0","10","0","2"
"7E352021","EN14511_4_004","2","0","10","0","2"
"7E352021","EN14511_4_005","2","0","10","0","2"
"7E352021","EN14511_4_006","2","0","10","0","2"
"7E352021","EN12102_1_001","49","4","3","0","2"
"7E352021","EN12102_1_001","49","5","3","0","2"
"7E352021","EN12102_1_002","63","4","3","0","2"
"7E352021","EN12102_1_002","63","5","3","0","2"
"7E352021","EN14825_001","177","4","3","0","2"
"7E352021","EN14825_001","134","5","3","0","2"
"7E352021","EN14825_002","12.00","4","3","0","2"
"7E352021","EN14825_002","12.00","5","3","0","2"
"7E352021","EN14825_003","4.45","4","3","0","2"
"7E352021","EN14825_003","3.40","5","3","0","2"
"7E352021","EN14825_004","-7","4","3","0","2"
"7E352021","EN14825_004","-7","5","3","0","2"
"7E352021","EN14825_005","-10","4","3","0","2"
"7E352021","EN14825_005","-10","5","3","0","2"
"7E352021","EN14825_008","10.70","4","3","0","2"
"7E352021","EN14825_008","10.70","5","3","0","2"
"7E352021","EN14825_009","2.95","4","3","0","2"
"7E352021","EN14825_009","2.35","5","3","0","2"
"7E352021","EN14825_047","0.900","4","3","0","2"
"7E352021","EN14825_047","0.900","5","3","0","2"
"7E352021","EN14825_010","6.51","4","3","0","2"
"7E352021","EN14825_010","6.51","5","3","0","2"
"7E352021","EN14825_011","4.38","4","3","0","2"
"7E352021","EN14825_011","3.30","5","3","0","2"
"7E352021","EN14825_048","0.900","4","3","0","2"
"7E352021","EN14825_048","0.900","5","3","0","2"
"7E352021","EN14825_012","4.50","4","3","0","2"
"7E352021","EN14825_012","4.79","5","3","0","2"
"7E352021","EN14825_013","5.70","4","3","0","2"
"7E352021","EN14825_013","4.30","5","3","0","2"
"7E352021","EN14825_049","0.900","4","3","0","2"
"7E352021","EN14825_049","0.900","5","3","0","2"
"7E352021","EN14825_014","5.04","4","3","0","2"
"7E352021","EN14825_014","4.68","5","3","0","2"
"7E352021","EN14825_015","8.20","4","3","0","2"
"7E352021","EN14825_015","6.15","5","3","0","2"
"7E352021","EN14825_050","0.900","4","3","0","2"
"7E352021","EN14825_050","0.900","5","3","0","2"
"7E352021","EN14825_016","10.70","4","3","0","2"
"7E352021","EN14825_016","10.70","5","3","0","2"
"7E352021","EN14825_017","2.95","4","3","0","2"
"7E352021","EN14825_017","2.35","5","3","0","2"
"7E352021","EN14825_018","10.70","4","3","0","2"
"7E352021","EN14825_018","10.70","5","3","0","2"
"7E352021","EN14825_019","2.47","4","3","0","2"
"7E352021","EN14825_019","2.03","5","3","0","2"
"7E352021","EN14825_021","0.900","4","3","0","2"
"7E352021","EN14825_021","0.900","5","3","0","2"
"7E352021","EN14825_030","12.00","6","4","0","2"
"7E352021","EN14825_030","13.00","7","4","0","2"
"7E352021","EN14825_031","4.60","6","4","0","2"
"7E352021","EN14825_031","7.93","7","4","0","2"
"7E352021","EN14825_032","12.00","6","4","0","2"
"7E352021","EN14825_032","13.00","7","4","0","2"
"7E352021","EN14825_033","3.30","6","4","0","2"
"7E352021","EN14825_033","4.71","7","4","0","2"
"7E352021","EN14825_034","8.84","6","4","0","2"
"7E352021","EN14825_034","9.58","7","4","0","2"
"7E352021","EN14825_035","4.16","6","4","0","2"
"7E352021","EN14825_035","6.43","7","4","0","2"
"7E352021","EN14825_053","0.900","6","4","0","2"
"7E352021","EN14825_053","0.900","7","4","0","2"
"7E352021","EN14825_036","5.68","6","4","0","2"
"7E352021","EN14825_036","6.16","7","4","0","2"
"7E352021","EN14825_037","5.18","6","4","0","2"
"7E352021","EN14825_037","9.22","7","4","0","2"
"7E352021","EN14825_054","0.900","6","4","0","2"
"7E352021","EN14825_054","0.900","7","4","0","2"
"7E352021","EN14825_038","3.55","6","4","0","2"
"7E352021","EN14825_038","4.87","7","4","0","2"
"7E352021","EN14825_039","5.70","6","4","0","2"
"7E352021","EN14825_039","13.33","7","4","0","2"
"7E352021","EN14825_055","0.900","6","4","0","2"
"7E352021","EN14825_055","0.900","7","4","0","2"
"7E352021","EN14825_022","35","4","3","0","2"
"7E352021","EN14825_022","55","5","3","0","2"
"7E352021","EN14825_023","15","4","3","0","2"
"7E352021","EN14825_023","15","5","3","0","2"
"7E352021","EN14825_023","15","6","4","0","2"
"7E352021","EN14825_023","15","7","4","0","2"
"7E352021","EN14825_024","0","4","3","0","2"
"7E352021","EN14825_024","0","5","3","0","2"
"7E352021","EN14825_024","0","6","4","0","2"
"7E352021","EN14825_024","0","7","4","0","2"
"7E352021","EN14825_025","15","4","3","0","2"
"7E352021","EN14825_025","15","5","3","0","2"
"7E352021","EN14825_025","15","6","4","0","2"
"7E352021","EN14825_025","15","7","4","0","2"
"7E352021","EN14825_026","0","4","3","0","2"
"7E352021","EN14825_026","0","5","3","0","2"
"7E352021","EN14825_026","0","6","4","0","2"
"7E352021","EN14825_026","0","7","4","0","2"
"7E352021","EN14825_027","0","4","3","0","2"
"7E352021","EN14825_027","0","5","3","0","2"
"7E352021","EN14825_028","1.30","4","3","0","2"
"7E352021","EN14825_028","1.30","5","3","0","2"
"7E352021","EN14825_029","5560","4","3","0","2"
"7E352021","EN14825_029","7302","5","3","0","2"
"7E352021","EN14825_041","912","6","4","0","2"
"7E352021","EN14825_041","574","7","4","0","2"
"7E352021","EN16147_001","L","0","3","0","2"
"7E352021","EN16147_002","110","0","3","0","2"
"7E352021","EN16147_003","2.68","0","3","0","2"
"7E352021","EN16147_004","1:10","0","3","0","2"
"7E352021","EN16147_005","41.0","0","3","0","2"
"7E352021","EN16147_006","52.9","0","3","0","2"
"7E352021","EN16147_007","288","0","3","0","2"
"7E352021","title","RASM-5VRW1E & HWD-WE-220S-K - heating only","0","0","0","1"
"7E352021","application","4","0","0","0","1"
"7E352021","indoor","1","0","0","0","1"
"7E352021","outdoor","1","0","0","0","1"
"7E352021","coolingMode7c12c","0","0","0","0","1"
"7E352021","coolingMode18c23c","0","0","0","0","1"
"7E352021","colderClimate","0","0","0","0","1"
"7E352021","warmerClimate","0","0","0","0","1"
"7E352021","reversibility","0","0","0","0","1"
"7E352021","colderForHeating","0","0","0","0","1"
"7E352021","warmerForHeating","0","0","0","0","1"
"7E352021","en145112Certification","0","0","0","0","1"
"7E352021","heatSource","0","0","0","0","1"
"7E352021","additionalOutdoorAir","0","0","0","0","1"
"7E352021","additionalExhaustAir","0","0","0","0","1"
"7E352021","additionalIndoorAir","0","0","0","0","1"
"7E352021","additionalNonheatedSpaceAir","0","0","0","0","1"
"7E352021","powerSupply","0","0","0","0","1"
"7E352021","offPeakProduct","0","0","0","0","1"
"7E352021","EN14511_2_001","12.00","4","10","0","2"
"7E352021","EN14511_2_001","12.00","5","10","0","2"
"7E352021","EN14511_2_002","2.67","4","10","0","2"
"7E352021","EN14511_2_002","4.71","5","10","0","2"
"7E352021","EN14511_2_003","4.50","4","10","0","2"
"7E352021","EN14511_2_003","2.55","5","10","0","2"
"7E352021","EN14511_4_003","2","0","10","0","2"
"7E352021","EN14511_4_004","2","0","10","0","2"
"7E352021","EN14511_4_005","2","0","10","0","2"
"7E352021","EN14511_4_006","2","0","10","0","2"
"7E352021","EN12102_1_001","49","4","3","0","2"
"7E352021","EN12102_1_001","49","5","3","0","2"
"7E352021","EN12102_1_002","63","4","3","0","2"
"7E352021","EN12102_1_002","63","5","3","0","2"
"7E352021","EN14825_001","175","4","3","0","2"
"7E352021","EN14825_001","133","5","3","0","2"
"7E352021","EN14825_002","12.00","4","3","0","2"
"7E352021","EN14825_002","12.00","5","3","0","2"
"7E352021","EN14825_003","4.45","4","3","0","2"
"7E352021","EN14825_003","3.40","5","3","0","2"
"7E352021","EN14825_004","-7","4","3","0","2"
"7E352021","EN14825_004","-7","5","3","0","2"
"7E352021","EN14825_005","-10","4","3","0","2"
"7E352021","EN14825_005","-10","5","3","0","2"
"7E352021","EN14825_008","10.70","4","3","0","2"
"7E352021","EN14825_008","10.70","5","3","0","2"
"7E352021","EN14825_009","2.95","4","3","0","2"
"7E352021","EN14825_009","2.35","5","3","0","2"
"7E352021","EN14825_047","0.900","4","3","0","2"
"7E352021","EN14825_047","0.900","5","3","0","2"
"7E352021","EN14825_010","6.51","4","3","0","2"
"7E352021","EN14825_010","6.51","5","3","0","2"
"7E352021","EN14825_011","4.38","4","3","0","2"
"7E352021","EN14825_011","3.30","5","3","0","2"
"7E352021","EN14825_048","0.900","4","3","0","2"
"7E352021","EN14825_048","0.900","5","3","0","2"
"7E352021","EN14825_012","4.50","4","3","0","2"
"7E352021","EN14825_012","4.79","5","3","0","2"
"7E352021","EN14825_013","5.70","4","3","0","2"
"7E352021","EN14825_013","4.30","5","3","0","2"
"7E352021","EN14825_049","0.900","4","3","0","2"
"7E352021","EN14825_049","0.900","5","3","0","2"
"7E352021","EN14825_014","5.04","4","3","0","2"
"7E352021","EN14825_014","4.68","5","3","0","2"
"7E352021","EN14825_015","8.20","4","3","0","2"
"7E352021","EN14825_015","6.15","5","3","0","2"
"7E352021","EN14825_050","0.900","4","3","0","2"
"7E352021","EN14825_050","0.900","5","3","0","2"
"7E352021","EN14825_016","10.70","4","3","0","2"
"7E352021","EN14825_016","10.70","5","3","0","2"
"7E352021","EN14825_017","2.95","4","3","0","2"
"7E352021","EN14825_017","2.35","5","3","0","2"
"7E352021","EN14825_018","10.70","4","3","0","2"
"7E352021","EN14825_018","10.70","5","3","0","2"
"7E352021","EN14825_019","2.47","4","3","0","2"
"7E352021","EN14825_019","2.03","5","3","0","2"
"7E352021","EN14825_021","0.900","4","3","0","2"
"7E352021","EN14825_021","0.900","5","3","0","2"
