"modelID","varName","value","temperature","climate","indoorUnittype","info","hpType"
"","EN14825_014","8.05","5","3","0","2","0"
"","EN14825_015","8.15","4","3","0","2","0"
"","EN14825_015","7.35","5","3","0","2","0"
"","EN14825_050","0.990","4","3","0","2","0"
"","EN14825_050","0.990","5","3","0","2","0"
"","EN14825_016","11.16","4","3","0","2","0"
"","EN14825_016","10.58","5","3","0","2","0"
"","EN14825_017","3.36","4","3","0","2","0"
"","EN14825_017","2.33","5","3","0","2","0"
"","EN14825_018","12.57","4","3","0","2","0"
"","EN14825_018","12.05","5","3","0","2","0"
"","EN14825_019","2.89","4","3","0","2","0"
"","EN14825_019","1.98","5","3","0","2","0"
"","EN14825_021","0.900","4","3","0","2","0"
"","EN14825_021","0.900","5","3","0","2","0"
"","EN14825_022","75","4","3","0","2","0"
"","EN14825_022","75","5","3","0","2","0"
"","EN14825_023","11","4","3","0","2","0"
"","EN14825_023","11","5","3","0","2","0"
"","EN14825_024","11","4","3","0","2","0"
"","EN14825_024","11","5","3","0","2","0"
"","EN14825_025","11","4","3","0","2","0"
"","EN14825_025","11","5","3","0","2","0"
"","EN14825_026","58","4","3","0","2","0"
"","EN14825_026","58","5","3","0","2","0"
"","EN14825_027","1","4","3","0","2","0"
"","EN14825_027","1","5","3","0","2","0"
"","EN14825_028","0.05","4","3","0","2","0"
"","EN14825_028","0.00","5","3","0","2","0"
"","EN14825_029","5391","4","3","0","2","0"
"","EN14825_029","6432","5","3","0","2","0"
"","title","PASRW060S-BP-PS-D","0","0","0","1","0"
"","application","2","0","0","0","1","0"
"","indoor","0","0","0","0","1","0"
"","outdoor","1","0","0","0","1","0"
"","coolingMode7c12c","0","0","0","0","1","0"
"","coolingMode18c23c","0","0","0","0","1","0"
"","colderClimate","0","0","0","0","1","0"
"","warmerClimate","0","0","0","0","1","0"
"","reversibility","1","0","0","0","1","0"
"","colderForHeating","0","0","0","0","1","0"
"","warmerForHeating","0","0","0","0","1","0"
"","en145112Certification","0","0","0","0","1","0"
"","heatSource","0","0","0","0","1","0"
"","additionalOutdoorAir","0","0","0","0","1","0"
"","additionalExhaustAir","0","0","0","0","1","0"
"","additionalIndoorAir","0","0","0","0","1","0"
"","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"","powerSupply","3","0","0","0","1","0"
"","offPeakProduct","0","0","0","0","1","0"
"","EN14511_2_001","15.71","4","10","0","2","0"
"","EN14511_2_001","17.04","5","10","0","2","0"
"","EN14511_2_002","3.91","4","10","0","2","0"
"","EN14511_2_002","4.88","5","10","0","2","0"
"","EN14511_2_003","4.02","4","10","0","2","0"
"","EN14511_2_003","3.49","5","10","0","2","0"
"","EN14511_4_003","2","0","10","0","2","0"
"","EN14511_4_004","2","0","10","0","2","0"
"","EN14511_4_005","2","0","10","0","2","0"
"","EN14511_4_006","2","0","10","0","2","0"
"","EN12102_1_002","62","4","3","0","2","0"
"","EN12102_1_002","61","5","3","0","2","0"
"","EN14825_001","202","4","3","0","2","0"
"","EN14825_001","150","5","3","0","2","0"
"","EN14825_002","12.61","4","3","0","2","0"
"","EN14825_002","12.38","5","3","0","2","0"
"","EN14825_003","5.12","4","3","0","2","0"
"","EN14825_003","3.83","5","3","0","2","0"
"","EN14825_004","-7","4","3","0","2","0"
"","EN14825_004","-7","5","3","0","2","0"
"","EN14825_005","-10","4","3","0","2","0"
"","EN14825_005","-10","5","3","0","2","0"
"","EN14825_008","11.15","4","3","0","2","0"
"","EN14825_008","10.95","5","3","0","2","0"
"","EN14825_009","3.27","4","3","0","2","0"
"","EN14825_009","2.36","5","3","0","2","0"
"","EN14825_047","0.900","4","3","0","2","0"
"","EN14825_047","0.900","5","3","0","2","0"
"","EN14825_010","6.89","4","3","0","2","0"
"","EN14825_010","7.04","5","3","0","2","0"
"","EN14825_011","4.94","4","3","0","2","0"
"","EN14825_011","3.61","5","3","0","2","0"
"","EN14825_048","0.900","4","3","0","2","0"
"","EN14825_048","0.900","5","3","0","2","0"
"","EN14825_012","7.43","4","3","0","2","0"
"","EN14825_012","7.51","5","3","0","2","0"
"","EN14825_013","6.63","4","3","0","2","0"
"","EN14825_013","5.24","5","3","0","2","0"
"","EN14825_049","0.990","4","3","0","2","0"
"","EN14825_049","0.990","5","3","0","2","0"
"","EN14825_014","8.26","4","3","0","2","0"
"","EN14825_014","7.86","5","3","0","2","0"
"","EN14825_015","8.71","4","3","0","2","0"
"","EN14825_015","7.31","5","3","0","2","0"
"","EN14825_050","0.990","4","3","0","2","0"
"","EN14825_050","0.990","5","3","0","2","0"
"","EN14825_016","11.15","4","3","0","2","0"
"","EN14825_016","10.95","5","3","0","2","0"
"","EN14825_017","3.27","4","3","0","2","0"
"","EN14825_017","2.36","5","3","0","2","0"
"","EN14825_018","12.84","4","3","0","2","0"
"","EN14825_018","13.08","5","3","0","2","0"
"","EN14825_019","2.92","4","3","0","2","0"
"","EN14825_019","2.07","5","3","0","2","0"
"","EN14825_021","0.900","4","3","0","2","0"
"","EN14825_021","0.900","5","3","0","2","0"
"","EN14825_022","63","4","3","0","2","0"
"","EN14825_022","63","5","3","0","2","0"
"","EN14825_023","11","4","3","0","2","0"
"","EN14825_023","11","5","3","0","2","0"
"","EN14825_024","11","4","3","0","2","0"
"","EN14825_024","11","5","3","0","2","0"
"","EN14825_025","11","4","3","0","2","0"
"","EN14825_025","11","5","3","0","2","0"
"","EN14825_026","17","4","3","0","2","0"
"","EN14825_026","17","5","3","0","2","0"
"","EN14825_027","1","4","3","0","2","0"
"","EN14825_027","1","5","3","0","2","0"
"","EN14825_028","0.00","4","3","0","2","0"
"","EN14825_028","0.00","5","3","0","2","0"
"","EN14825_029","5086","4","3","0","2","0"
"","EN14825_029","6674","5","3","0","2","0"
"","Refrigerant","R290","0","0","0","0"
"","Mass of Refrigerant","1,300 kg","0","0","0","0"
"","Date","16.06.2022","0","0","0","0"
"","Manufacturer"," Guangdong PHNIX Eco-Energy Solutions Ltd.","0","0","0","0"
"","Modelname","Intelligent Inverter Heat Pump 60-R290","0","0","0","0"
"","Type","Outdoor Air/Water","0","0","0","0"
"","Energy","Electricity","0","0","0","0"
